DATA IN NGS FORMAT FROM DATABASE 19JUN13XE_V002                                                 
        0.4136258866   0.01364       -0.0427085407   0.00183  0           102108                
HART15M   KATH12M   0332-403 2019 06 14 02 50  54.0000000000              102201                
   -9679064.98067330   0.02225  1510765.1960161757   0.00661 0      I     102202                
   0.00016    .00000    .00000    .00000  -3.507463849415386       0.0    102203                
  0.363   0.539  0.0016  0.0003  0.0026  0.0004         35.178            102204
   0.00000   0.00000    .00000    .00000    .00000    .00000              102205                
     3.809    31.748   874.945   997.611    87.455    32.482 0 0          102206                
       -0.3825406114   0.01671        0.0058491266   0.00286  0           102208                
ISHIOKA   KATH12M   0332-403 2019 06 14 02 50  54.0000000000              102301                
  -14680081.59618533   0.03353   -44320.4986922629   0.00997 0      I     102302                
   0.00011    .00000    .00000    .00000  -0.554684590001276       0.1    102303                
  2.902   0.539 -0.0295  0.0003  0.0366  0.0004       3210.471            102304
   0.00000   0.00000    .00000    .00000    .00000    .00000              102305                
    25.020    31.748  1000.559   997.611    62.298    32.482 0 0          102306                
       -0.8088969389   0.01978        0.0540649300   0.00299  0           102308                
NYALES20  WETTZELL  1806+456 2019 06 14 02 53  18.0000000000              102401                
   -1132484.26842736   0.01186   363773.3234977502   0.02419 0      I     102402                
   0.00081    .00000    .00000    .00000  -5.499831918867101       0.0    102403                
  0.264   0.325  0.0001 -0.0004  0.0021  0.0003     171168.014            102404
  -0.00377   0.00772    .00000    .00000    .00000    .00000              102405                
     1.370    16.382  1013.800   948.000    94.600    66.193 0 0          102406                
        0.8966417835   0.01115       -0.0696442851   0.01391  0           102408                
HART15M   KATH12M   0308-611 2019 06 14 02 55  23.0000000000              102501                
   -2569671.91808922   0.02945  1024194.8655575954   0.06005 0      I     102502                
   0.00032    .00000    .00000    .00000  -2.374526625872014       0.1    102503                
  0.287   0.736  0.0015  0.0009  0.0009  0.0006         35.043            102504
   0.00000   0.00000    .00000    .00000    .00000    .00000              102505                
     3.713    31.433   875.000   997.492    87.413    33.599 0 0          102506                
       -0.3526719347   0.01928       -0.0349290051   0.02134  0           102508                
HART15M   YARRA12M  0308-611 2019 06 14 02 55  23.0000000000              102601                
  992894209.62492239   0.02585   809464.0701207129   0.05272 0      I     102602                
   0.00037    .00000    .00000    .00000   1.645878827407500       0.0    102603                
  0.287   0.425  0.0015 -0.0002  0.0009  0.0002  999319315.073            102604
   0.00000   0.00000    .00000    .00000    .00000    .00000              102605                
     3.713    16.362   875.000   992.500    87.413    50.000 0 0          102606                
       -0.0645519950   0.01468       -0.0296058874   0.01481  0           102608                
KATH12M   YARRA12M  0308-611 2019 06 14 02 55  23.0000000000              102701                
  995463880.99580371   0.01528  -214730.3907365814   0.01015 0      I     102702                
   0.00036    .00000    .00000    .00000   0.237707883301318       0.0    102703                
  0.736   0.425  0.0009 -0.0002  0.0006  0.0002  999319280.030            102704
   0.00000   0.00000    .00000    .00000    .00000    .00000              102705                
    31.433    16.362   997.492   992.500    33.599    50.000 0 0          102706                
        0.2913597352   0.01344       -0.0098422392   0.00538  0           102708                
FORTLEZA  KOKEE     1504+377 2019 06 14 02 58   2.0000000000              102801                
    4137360.75293512   0.10345 -1937576.2338634534   0.03154 2      I     102802                
   0.00005    .00000    .00000    .00000   0.595845608861214       0.2    102803                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            102804
   0.02793   0.02700    .00000    .00000    .00000    .00000              102805                
    23.100    19.500  1011.900   888.100   100.000    80.301 0 0          102806                
       -0.7937591574   0.04222        2.3702844199   0.00296  0           102808                
FORTLEZA  NYALES20  1504+377 2019 06 14 02 58   2.0000000000              102901                
    -965802.78309529   0.03774  -576753.6533330424   0.01175 2      I     102902                
   0.00010    .00000    .00000    .00000  -2.521265204038726       0.1    102903                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            102904
   0.02793  -0.02737    .00000    .00000    .00000    .00000              102905                
    23.100     1.520  1011.900  1013.800   100.000    94.600 0 0          102906                
       -3.7152143556   0.02359       -0.0102372653   0.00388  0           102908                
FORTLEZA  WETTZELL  1504+377 2019 06 14 02 58   2.0000000000              103001                
    2554126.94269467   0.04752    -7508.1224690073   0.01861 1      I     103002                
   0.00009    .00000    .00000    .00000   4.719638637504104       0.1    103003                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            103004
   0.02793   0.00529    .00000    .00000    .00000    .00000              103005                
    23.100    16.209  1011.900   948.030   100.000    67.615 0 0          103006                
       -1.7931962557   0.02254        4.6256806605   0.00347  0           103008                
KOKEE     NYALES20  1504+377 2019 06 14 02 58   2.0000000000              103101                
   -5103200.62689431   0.05550  1360795.1902390567   0.01728 0      I     103102                
   0.00007    .00000    .00000    .00000   0.523081290108983       0.1    103103                
  1.036   0.357 -0.0058 -0.0001 -0.0117  0.0057    -178537.270            103104
   0.02700  -0.02737    .00000    .00000    .00000    .00000              103105                
    19.500     1.520   888.100  1013.800    80.301    94.600 0 0          103106                
       -0.4763554738   0.02638        0.0009336113   0.00325  0           103108                
KOKEE     WETTZELL  1504+377 2019 06 14 02 58   2.0000000000              103201                
   -1583222.99257864   0.03014  1930041.7992249853   0.01188 0      I     103202                
   0.00014    .00000    .00000    .00000  -1.342325601089762       0.1    103203                
  1.036   0.631 -0.0058 -0.0061 -0.0117  0.0018      -7369.530            103204
   0.02700   0.00529    .00000    .00000    .00000    .00000              103205                
