DATA IN NGS FORMAT FROM DATABASE 19JUL04XE_V005                                                 
Observed delays and rates in card #2, modified errors in card #9                                
  0.000   0.000  0.0000  0.0000  0.0000  0.0000          0.000            148004
   -.20693    .00000    .00000    .00000    .00000    .00000              148005                
    27.100    18.685   961.400   886.585    46.047    62.629 0 0          148006                
        4.7665817022    .01194        -.0033533267    .01581  0           148008                
NYALES20  ZELENCHK  0446+112 2019 07 05 06 50  20.0000000000              148101                
  -10128434.70223664    .00937    64740.4359225221    .01911 0      I     148102                
    .00102    .00000    .00000    .00000   -.191035668947300        0.    148103                
  1.160   0.667  0.0160  0.0001  0.0211 -0.0003    1153482.770            148104
   -.00492    .00000    .00000    .00000    .00000    .00000              148105                
    11.837    18.685  1009.500   886.585    56.453    62.629 0 0          148106                
        3.0624704166    .00812        -.0071138029    .01182  0           148108                
KATH12M   YARRA12M  1424-418 2019 07 05 06 51  44.0000000000              148201                
    1126529.90916777    .01341   -19074.8861218097    .02735 0      I     148202                
    .00071    .00000    .00000    .00000   4.551255483893882        0.    148203                
  0.453   0.708  0.0066  0.0025  0.0086 -0.0233      40095.487            148204
    .00000    .00000    .00000    .00000    .00000    .00000              148205                
    29.900    14.370   996.500   986.500    14.954    69.584 0 0          148206                
        3.9066119181    .00829         .0171001827    .01143  0           148208                
FORTLEZA  ZELENCHK  0202+319 2019 07 05 06 53  46.0000000000              148301                
   -5834031.38002222    .00734  1464834.7014306230    .01496 0      I     148302                
    .00131    .00000    .00000    .00000  -2.626405738610619        0.    148303                
  1.279   0.647  0.0057  0.0000 -0.0058  0.0017     984244.695            148304
    .01325    .00000    .00000    .00000    .00000    .00000              148305                
    25.579    18.638  1010.358   886.481    83.626    63.088 0 0          148306                
        3.3354587740    .01362        -.0162092509    .01976  0           148308                
KATH12M   YARRA12M  0955+476 2019 07 05 06 54    .0000000000              148401                
    5021809.49930015    .02297  -283942.6529970698    .01132 0      I     148402                
    .00020    .00000    .00000    .00000  -1.189723407992968        0.    148403                
  0.519   1.493 -0.0130 -0.0218 -0.0018 -0.0132      40095.989            148404
    .00000    .00000    .00000    .00000    .00000    .00000              148405                
    29.917    14.600   996.483   986.517    14.800    68.826 0 0          148406                
        4.0769610235    .01482        -.0742278160    .00493  0           148408                
ISHIOKA   YARRA12M  0955+476 2019 07 05 06 54    .0000000000              148501                
   15414261.98376195    .03027  -374685.0024616369    .03378 0      I     148502                
    .00023    .00000    .00000    .00000    .857684677760605        0.    148503                
  0.827   1.493 -0.0002 -0.0218 -0.0001 -0.0132      47361.012            148504
    .00000    .00000    .00000    .00000    .00000    .00000              148505                
    21.031    14.600   994.300   986.517    95.522    68.826 0 0          148506                
        1.0325324737    .01435        -.0673617550    .01090  0           148508                
ISHIOKA   KATH12M   0955+476 2019 07 05 06 54    .0000000000              148601                
   10392455.42317410    .01755   -90742.2906065513    .01996 0      I     148602                
    .00041    .00000    .00000    .00000   3.435238388020219        0.    148603                
  0.827   0.519 -0.0002 -0.0130 -0.0001 -0.0018       7265.023            148604
    .00000    .00000    .00000    .00000    .00000    .00000              148605                
    21.031    29.917   994.300   996.483    95.522    14.800 0 0          148606                
       -3.0321236990    .01495         .0045072483    .01144  0           148608                
FORTLEZA  WETTZELL  0133+476 2019 07 05 06 56  21.0000000000              148701                
  -10444116.71127289    .01121   788778.2644493086    .02285 0      I     148702                
    .00086    .00000    .00000    .00000  -3.304630310260008        0.    148703                
  1.497   0.371  0.0103  0.0000 -0.0053 -0.0000     329840.421            148704
    .01275    .01510    .00000    .00000    .00000    .00000              148705                
    25.588    19.117  1010.376   947.400    83.560    48.998 0 0          148706                
        1.1389382333    .01021        -.0087083665    .01401  0           148708                
NYALES20  WETTZELL  0133+476 2019 07 05 06 56  21.0000000000              148801                
   -2621589.52963824    .00520   131209.8143341892    .01061 0      I     148802                
    .00185    .00000    .00000    .00000   -.734725265230129        0.    148803                
  0.474   0.371  0.0016  0.0000 -0.0010 -0.0000     499078.262            148804
   -.00840    .01510    .00000    .00000    .00000    .00000              148805                
    11.033    19.117  1009.500   947.400    60.000    48.998 0 0          148806                
